;texto;polarity;subjectivity;location;Latitude;Longitude
11;"@moodshitxx @theus5768 @Para_Glee @Loine_Alone @blakcbarbie @EdwinriRivas @jairbolsonaro Xinga no twitter do haddad
Aqui n 😂";0.0;0.0;Cidade Maravilhosa - RJ;-22.919230025535168;-43.17960005107039
12;@Haddad_Fernando Tem alguns foro que vão acabar agora em janeiro, acho que o chefe de vxs vai receber novos colegui… https://t.co/GUaRkx8peH;0.13636363636363635;0.45454545454545453;Macapá, Brasil;0.03408000000007405;-51.06648999999993
13;@meninomilgrau se o Haddad ganhasse, nem precisaria ir pra lá, o Brasil viraria uma venezuela;0.0;0.0;Mato Grosso do Sul, Brasil;-20.31664447199995;-54.85840442699998
14;eu queria dar uma voadora em qm disser que acha melhor bolsonaro no governo doq haddad e falar que eu preciso ter e… https://t.co/cWWu7V7TSJ;0.5;0.5;Minha casa;2.8099600000000464;-60.67426999999998
15;Haddad tem 99,4% de chances de ser o novo presidente, diz matemático da USP https://t.co/qG86fwyK2M;0.13636363636363635;0.45454545454545453;Curitiba;-25.439979999999935;-49.276539999999954
16;@morelovegirl Haddad quem ia censurar;0.0;0.0;Indaiatuba, Brasil;-23.08764999999994;-47.22294999999997
17;Povo preocupado com Bolsonaro, Haddad e Dória, vocês não sabem o que é ter o Leco de presidente há anos...;0.0;0.0;Cícero Pompeu de Toledo;-23.59834004457728;-46.719939977782964
18;Lamento informar aos ciristas, mas Haddad sai MUITO maior que o Ciro depois desse 28 de outubro. Que ele consiga tr… https://t.co/KScYbbhoTj;-0.25;0.75;Jlle;;
19;Quem perde hoje não é o Haddad, hoje quem perde é o Brasil, a democracia, o povo brasileiro, o nordestino o pobre,… https://t.co/zDmlog6ey3;-0.3333333333333333;0.26666666666666666;Sintra;38.79827000000006;-9.388249999999971
20;Parabéns @joaoamoedonovo você demonstra a integridade de um homem de bem ao visar o bem do Brasil. Já o… https://t.co/ToVrIOYYrQ;0.7;0.6000000000000001;indo para a Martinica;14.653133328000024;-61.01838056199995
21;@indiedadepre eu tbm porém essa é uma pauta que eu acho que nenhum vai cumprir. Podia ser o lula ou haddad falando, acho q nunca vai rolar;0.0;0.0;Always lost in stereo.;37.90134000000006;-87.10953999999998
22;O discurso de Haddad após derrota nas urnas: ‘Não tenham medo’ https://t.co/AY2gxhuDMP via @noticiaaominutobr;-0.6;0.9;Belém do Pará;-1.455829999999935;-48.50443999999993
23;@matheusalbu10 @chhhamploni 1 em 1 milhão e incrivelmente difícil disso acontecer, até pq qualquer um que vota no h… https://t.co/0eFTgr8vr5;-0.5;1.0;rj;-22.192797435999978;-42.66989087099995
24;Diante dos 5 anos de difamação contra o PT, 45 milhões de votos foi uma grande vitória ! Parabéns a Haddad pelo belo trabalho !;1.0;0.875;Manaus-Am - Brazil;-3.109149999999943;-60.05179999999996
25;@jeonever eu apostei que ia sair do armario pros meus pais caso haddad ganhasse;0.0;0.0;nctplanet;44.41628000000003;26.06988000000007
26;haddad sempre foi bom demais pro brasil mesmo;0.7;0.6000000000000001;caratland|exoplanet|neo city;-35.28006999999997;149.13093000000003
27;@baekletters @CarneiroGladis @Haddad_Fernando BNDES;0.0;0.0;Joinville-SC;-26.30487999999997;-48.846209999999985
28;@Haddad_Fernando Ow Andrade ! Não parabenizou o vencedor 😭😭😭, você um professor mestrado , doutorado, cientista pol… https://t.co/5XZLCcLBm5;0.0;0.0;Santo André, Brasil;-23.65636999999998;-46.53173999999996
29;@aakkari @Haddad_Fernando Haddad foi dessa trupe desde sempre. Só existe pelo apoio do presidiário. Sem ele, não ga… https://t.co/s6ISo0s7or;0.0;1.0;Curitiba;-25.439979999999935;-49.276539999999954
30;@Haddad_Fernando Valeu doutor até a próxima, ops vai esta preso;0.16666666666666666;0.5;∆;;
31;@AmericoGuazelli @KaioLoboTT @vulgo_rosinha7 @azzyoficixl @Haddad_Fernando Legal.;0.2;0.2;Roliude;;
32;Agora, acho realmente errado o Haddad não ter ligado para o Bolsonaro.;-0.5;0.9;Olinda, Brasil;-8.017389999999978;-34.848139999999944
33;"@_StarLady_ @marisascruz @Haddad_Fernando Eles têm que acordar e ver como são usados!
Crescer no seu potencial e ex… https://t.co/R20yFrTIjR";0.0;1.0;Guarujá, Brasil;-23.994289999999978;-46.257319999999936
34;FERNANDO HADDAD, VOCÊ É GIGANTE ♥️;0.5;1.0;Rio de Janeiro - RJ;-22.91215999999997;-43.17500999999993
35;"Eduardo Giannetti. Brilhante como sempre.
https://t.co/mp2N8FncO2";0.9;1.0;Minas Gerais;-18.44684111099997;-44.66243752799994
36;@Haddad_Fernando Vc mereceu perder seu infeliz!! O Brasil tah livre das suas mãos!!;-0.078125;0.9;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
37;sem mais. agora que acabaram as eleições posso falar, se aconteceu o que aconteceu a culpa em grande parte é do Lul… https://t.co/FDEHQTuWnq;0.25;0.5;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
38;Discurso da derrota de Haddad, basicamente, largou um sonoro foda-se para as críticas(extremamente oportunas) de Ci… https://t.co/2p59OniEWt;-0.2625;0.8;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
39;@GeracaodeValor @Haddad_Fernando @jairbolsonaro Lembre que o contrário seria impossível e isso não sou que digo;-0.3333333333333333;0.5;Brazil;-10.769946428999958;-53.073466888999974
40;"Todos hablan de Haddad, y yo tipo que... 
Ah, no era éste...? https://t.co/oyx4hSSaSK";0.6;0.9;Fuera de tu alcance.;-15.117219999999975;-71.23555999999996
41;"@Haddad_Fernando Vc só teve 46 Milhões de Votos Vendendo Mentiras e Ilusões. Volte a dar Aulas.. 
Saia da Política.… https://t.co/bCjT7tuPwm";0.0;0.5;Brasil;-10.769946428999958;-53.073466888999974
42;Essa derrota do Haddad me doeu mais q as decepções amorosas q já tive;0.5;0.5;Guaíba, Rio Grande do Sul;-30.110549999999932;-51.31755999999996
43;"@melnicksergio @CesarTu1 Medios chilenos a partir de mañana: ""NINGUNA ENCUESTA LOGRÓ PREDECIR RESULTADOS"" (pese a q… https://t.co/E5bQmSuPHk";0.0;0.0;Temuco, Chile;-38.73396999999994;-72.58445999999998
44;"De positivo no Haddad, ele pelo menos não tentou tirar a legitimidade da eleição. 

Se o resultado tivesse sido out… https://t.co/Sz02hUQaGh";0.19999999999999998;0.5;Logo ali;34.26814000000007;73.63895000000008
45;@victoriaaduart Todo mundo lá é Haddad?? Queroooo;0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
46;@WDIVATULLALUANA @Haddad_Fernando @jairbolsonaro apagando todos os memes da tulla, ja foi alguem de relevância https://t.co/ef8c34Blta;0.0;0.0;monsta x & little mix;37.11944916569871;-79.63406498410276
47;Mano eu quero muito chorar. Essa fala do Haddad me tocou como se fosse minha mãe me abraçando e dizendo pra eu não… https://t.co/hgjt1RYSqc;0.2;0.2;Guarujá, Brasil;-23.994289999999978;-46.257319999999936
48;"@Haddad_Fernando Só sei rir 
😂😂😂😂😂😂😂😂";0.3;0.1;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
49;"a criminalização da LGBTfobia tava tanto nos planos do haddad quanto do ciro.

a gente passou TÃO PERTO...";0.2;0.2;brasília;-15.778429999999958;-47.92864999999995
50;"RESISTÊNCIA é a palavra!
Que saibamos ser uma oposição justa e eficaz!
Parabéns pela campanha, @Haddad_Fernando!

#HaddadPresidente13";0.81875;0.8500000000000001;Pertin de Belorizonte, uai!!!;-19.923659999999927;-43.94177999999994
51;@Haddad_Fernando Essa virada que estava sentindo era a de lado na cama? 🤔;0.0;0.0;Colatina, Brasil;-19.53431999999998;-40.62806999999998
52;@thiagoveleci @jocatorres10 @_cmap Pera, pro bolsonaro, o partido que ela ERA importa? Agora pro haddad euq É do PT… https://t.co/cpDJxcozDX;0.0;0.0;Brasília, Brazil;-15.778429999999958;-47.92864999999995
53;Vira virou HADDAD HAHAHAHAHHAHAHAHAHAAHAHAHAHAHAHHAAHGAAHGAHAHAHA ATA;0.0;0.0;Santiago Bernabéu;19.353240000000028;-70.99170999999996
54;"Carreata na minha cidade tem:

- Homofobicos, preconceituosos e racistas;

- Os ""ricos"" e os que se acham ricos;

-… https://t.co/2lgCciBgYp";0.375;0.75;Brasil;-10.769946428999958;-53.073466888999974
55;@vulgo_rosinha7 @siszzle @azzyoficixl @Haddad_Fernando https://t.co/IWDYr3KeSu;0.0;0.0;No seu coração bb;42.34288997446481;-3.6940100111084297
56;@Haddad_Fernando MEU PRESIDENTE!!!;0.0;0.0;são paulo, brasil;-23.562869999999975;-46.654679999999985
57;@columbine_bang @Damiand42916386 @SoyBrigitteTw @jairbolsonaro @Haddad_Fernando @LulaOficial Tranquila nene. Si no… https://t.co/WdZs8O1Kev;0.0;0.0;Argentina;-35.49575818399995;-65.07154210799996
58;"@Haddad_Fernando É hoje que tua mulher vai dormir com o @jairbolsonaro?
O presidente está esperando pra fazer o con… https://t.co/aqxvxgz8wC";0.0;0.0;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
59;@chicobarney @Haddad_Fernando Quero ir;0.0;0.0;GRU/ SP;-23.430569999999932;-46.48100999999997
60;@Haddad_Fernando ANTES PTISTA DO QUE FASCISTA;0.0;0.0;wakanda [forever] - she/her;6.162140000000022;1.2298700000000622
61;@luis262 @SSgeraL yo solo tomo en cuenta el plan que presentó Bolsonaro en teoría es mucho más sensato que el plan… https://t.co/rJgBOVBku2;0.25;0.75;The Virgo Supercluster;-5.133329999999944;141.3666700000001
62;@leticeu Não, fale o que quiser. Bolsonaro não vai censurar ninguém. Quem queria isso era o Haddad, Boulos nem cont… https://t.co/DXDN3Y732I;0.0;0.0;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
63;"sim

o haddad que é corrupto..... https://t.co/gr1WKEdCtg";-0.5;1.0;Rio Brilhante, Brasil;-21.79938999999996;-54.54565999999994
64;O bozo sempre precisa de cola pra poder fazer algum discurso né kkkkkkkkk já o haddad fala lindamente sem precisar de um único papel;0.42619047619047623;0.613095238095238;Lua;-13.149999999999977;12.833330000000046
65;@Haddad_Fernando Tchau, querido!;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
66;@WDIVATULLALUANA @Haddad_Fernando @jairbolsonaro apagando teus memes https://t.co/Minkn6ikwy;0.0;0.0;hogwarts;22.719170000000076;75.89638000000008
67;"@MoniqueCheker @Haddad_Fernando Um IMBECIL...
Discurso de odio, um pária doente amarrado a um discurso sectário.
Se… https://t.co/3bdF2jvPgY";-0.7571428571428571;0.8785714285714286;São Paulo;-23.562869999999975;-46.654679999999985
68;essa chuva é lágrimas de Fernando haddad;0.0;0.0;rj tome cuidado;22.32412000000005;-103.13779999999997
69;Haddad, a república de Curitiba te espera de braços abertos..... #OBrasilVota17 #APesardoPToBrasilVaiVencerB17;0.0;0.5;Paraná, Brasil;-24.63501281699996;-51.615551495999966
70;"@Haddad_Fernando candidato, eu que agradeço. 
a luta nunca vai parar";0.0;0.0;belhell;25.29072000000008;55.401740000000075
71;Amigos que Votaram em Haddad, só queria dizer que foi e é uma Honra estar do lado de Vocês. ❤;0.0;0.0;Serra Dourada II, Serra;-20.13895999999994;-40.24717999999996
72;@Haddad_Fernando Vai Jaiminho Lixo!;0.0;0.0;Sao Paulo, Brazil;-23.562869999999975;-46.654679999999985
73;@pfaltay haddad sai dessa infinitamente maior do que entrou. o mesmo vale para manu e boulos. todo meu respeito a essas pessoas.;0.0;0.3125;Recife, Brazil;-8.055309999999963;-34.87198999999998
74;@Haddad_Fernando https://t.co/YOdREzsPwG;0.0;0.0;Salvador, Brasil;-12.986449999999934;-38.52258999999998
75;@MarceloAdnet @Haddad_Fernando @ManuelaDavila B17;0.0;0.0;Brasília;-15.778429999999958;-47.92864999999995
76;Como faz pra juntar todo mundo que votou no Haddad com medo do Bolsonaro num grupo gigante com alguns milhões de pe… https://t.co/QSGMmcshAq;-0.1;0.55;Acre mas as vezes no Goiás AOO;-15.94375999999994;-50.150999999999954
77;@Haddad_Fernando Com certeza ... #BolsonaroJaépresidente;0.5;0.8888888888888888;maceió;-9.666479999999979;-35.73498999999998
78;"[28/10 20:57] mamys: q pena q o bolsobosta se elegeu😟
[28/10 20:58] mamys: eu votei no Haddad.

eu amo essa mulher… https://t.co/rjWFIm2OOA";0.0;0.8;slz-ma;-2.5832500150035744;-44.236339937821036
79;"Haddad continua a dividir o país entre ""nós"" e ""eles"" - O Antagonista https://t.co/inLyKVJYHT";0.0;0.0;ÜT: -24.006185,-46.268603;41.62237770076187;-112.12406939453759
80;@Gildasol @Haddad_Fernando @DmarisGrn Claro. O PT saqueou tudo é esse buraco é gigante. Mas vamos sair dessa e NÃO… https://t.co/GPIcgyXGTb;0.0;1.0;Aracaju-SE;-10.909209999999973;-37.07445999999993
81;@Psi_Politico @Haddad_Fernando Antipetismo é uma referência a este PT atual. O PT precisa se reinventar, ter outras… https://t.co/jkIqAgkF6S;-0.0625;0.3875;Curitiba;-25.439979999999935;-49.276539999999954
82;a culpa nao e minha eu votei no haddad;0.0;0.0;sam, lunni, wall-e;52.33875000000006;10.44945000000007
83;"""Modéstia na vitória, elegância na derrota."" Marco Aurélio - Imperador Romano.

O Bolsonaro fez um pronunciamento c… https://t.co/9p4FAzoQW4";0.0;0.0;Goiânia - Brasil;-16.67930999999993;-49.25644999999997
84;@Haddad_Fernando Mas uma eleição onde a parte derrotada, não reconhece o resultado... Assim como 2014…;0.0;0.0;Vila Velha - ES;-20.33030999999994;-40.29213999999996
85;quem votou no haddad saiba que eu espero que vc fique bem e seguro;0.5;0.5;jjong, bea, marl, camy, miri;4.42539000000005;114.00737000000004
86;Po o Haddad deve ta em muito grupo de whatsapp, so no meu wpp ele saiu de uns 5 grupos;0.0;1.0;Bonsucesso, Rio de Janeiro;-22.861819999999966;-43.25739999999996
87;@marcelorubens Marcelo, mas sem colar no Lula o Haddad não iria ao segundo turno. Foi uma estratégia necessária pra… https://t.co/Ox9VS06LIZ;-0.06666666666666667;0.4666666666666666;Santos FC;3.471770000000049;-76.52870999999999
88;Nunca fiquei tão triste na minha vida, tô me sentindo ameaçada meu futuro ameaçado..chorei ver meu candidato Fernan… https://t.co/RGtr2AgVP1;0.06666666666666665;0.6416666666666667;Narnia;39.515660000000025;-77.07331999999997
89;@Haddad_Fernando Eu já sabia eu vim de graça;0.4;0.8;Rio de Janeiro, Brasil;-22.91215999999997;-43.17500999999993
90;"Passando em frente à TV e antes q o canal fosse trocado, afinal ng tem interesse no q esse POSTE tem a dizer...
Pos… https://t.co/mg3TNviV8O";0.25;0.5;Brasil RS Porto Alegre;-30.033919999999966;-51.22798999999998
91;'Verás que um professor não foge à luta', diz Haddad em pronunciamento https://t.co/FJXffYl8wk;0.0;0.0;Curitiba;-25.439979999999935;-49.276539999999954
92;@Haddad_Fernando Obrigada por tu e Manu ter lutado com a gente até o limite da campanha. Não me arrependo do voto d… https://t.co/HXQogUBCQj;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
93;@3duarda11 @Haddad_Fernando Uma pena ele esta envolvido em um grande esquema de corrupção, visto que ele já tem 32… https://t.co/f5dmGzxy90;-0.018750000000000003;0.35;Sete Lagoas, Brasil;-19.467439999999954;-44.24874999999997
94;@jjkseokjin Se fosse por causa do Haddad não tava reclamando;0.0;0.0;Santa Catarina, Brasil;-27.24632003199997;-50.48682375299995
95;Se o Haddad tivesse ganhado, eu jamais falaria “eu serei resistência”. Pelo contrário, eu torceria por uma excelent… https://t.co/mF5SJljqWF;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
96;@feitoflorr @RicardNikson @Haddad_Fernando amor? vemos aqui;0.5;0.6;Brasil;-10.769946428999958;-53.073466888999974
97;@ricardope Emocionante o pronunciamento de Haddad...Eu já tinha desistido de lutar, mas ele me levantou;0.3;0.8;sao paulo;-23.562869999999975;-46.654679999999985
98;"Você é  bolsonaro  ou haddad? 
Sou de Deus filha, política é  minha caceta";0.0;0.0;Itaguaçu, Brasil;-19.80227999999994;-40.85568999999998
99;@Haddad_Fernando #chorahaddad https://t.co/eqO2yOKuQS;0.0;0.0;BRAZIL/MG/BELO HTE;-19.920829999999967;-43.937779999999975
100;https://t.co/0eiIUHjF91 https://t.co/kcgeeVHveH;0.0;0.0;Belém do Pará;-1.455829999999935;-48.50443999999993
101;PRONUNCIAMENTO DE HADDAD APÓS RESULTADO DO SEGUNDO TURNO: https://t.co/ZaKDFkRUno via @YouTube;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
102;Enquanto isso, o Haddad... https://t.co/ByYhChjHWO;0.0;0.0;Campinas, Brasil;-22.90901999999994;-47.064599999999984
103;@Haddad_Fernando @Haddad_Fernando  tudo oque aconteceu você sempre continuará sendo meu presidente o melhor profess… https://t.co/TY2J17sHzR;1.0;0.3;Hortolândia, Brasil;-22.872679999999946;-47.209929999999986
104;@cissa_guimaraes Não sei pq artista gosta tanto de corrupto. Eduardo Paes e Haddad. Que triste;-0.5;1.0;São Bernardo do Campo, Brasil;-23.703089999999975;-46.55242999999996
105;@CelesTinoo98 @KaioLoboTT @vulgo_rosinha7 @azzyoficixl @Haddad_Fernando Você fala como se fosse inteligente, vc est… https://t.co/rygh4W62aw;0.21428571428571427;0.6428571428571429;Roliude;;
106;Obrigado, @Haddad_Fernando!;0.25;0.2;Brazil;-10.769946428999958;-53.073466888999974
107;Depois dessa eleição, aprendi a admirar o Haddad como pessoa e político, independente da merda de partido que ele f… https://t.co/GT3fDaBL7f;-0.6;0.8;expectations has consequences;-30.359599999999944;29.720410000000072
108;@Haddad_Fernando https://t.co/wIIXBpJkSj;0.0;0.0;Balneário Camboriú, Brasil;-26.99159999999995;-48.635989999999936
109;Meu Presidente @Haddad_Fernando, disse para eu não ter medo. Eles estão conosco, vamos resistir.… https://t.co/CcAXNB5AZ4;-0.6;0.9;Sampa♥;-23.547499999999957;-46.636109999999974
110;COMO A CAMPANHA DOS EUA FOI MAIS VIOLENTA??? Vcs n vêem as pessoas q foram mortas? Agredidas? Por eleitores do Bols… https://t.co/vtBQOtEiiX;-0.16666666666666666;0.5;São Paulo, Brasil;-23.562869999999975;-46.654679999999985
111;Desculpe se votei em branco mas nenhum deles me representa, não vou dar a justificativa de não votar no bolsonaro v… https://t.co/uExgQoqDUK;-0.25;0.5;Farroupilha, Brasil;-29.224719999999934;-51.348499999999945
112;@BrunoGarschagen @flaviomorgen @jairbolsonaro Até William Bonner criticou Haddad por não ter cumprimentado Bolsonar… https://t.co/vwHGAzJzpU;0.0;0.0;Rio de Janeiro;-22.91215999999997;-43.17500999999993
113;@Haddad_Fernando ??? https://t.co/h2fJgi1vyz;0.0;0.0;Teresina, Brasil;-5.090669999999932;-42.81162999999998
114;"#haddad #haddad13 #eleicoes2018
#elenão Haddad sempre teve razão. https://t.co/nrjJH4hU27";0.2857142857142857;0.5357142857142857;Colatina, Brasil;-19.53431999999998;-40.62806999999998
115;eu sou Haddad 13, já a @anaabics é bolsonaro 17, mas... iai??? chei de alice se afastando de amigos por política;0.0;0.0;Imperatriz, Brasil;-5.526209999999935;-47.47747999999996
116;"Haddad: ""Não tenham medo, nós estaremos aqui"" https://t.co/QcSAXHPhWz";-0.6;0.9;São Miguel - Açores;37.79632766100008;-25.481479408999974
117;"@dyeniferhuck @ViniBcaetano Haddad não é um puta candidato em lugar nenhum do universo
Olha o plano de governo dess… https://t.co/VPx4R17tzq";0.0;0.0;Rio Grande do Sul, Brasil;-29.693007415999944;-53.32617115199997
118;mimado mesmo... https://t.co/GVbs9NOYwn;0.2;0.2;Brazil;-10.769946428999958;-53.073466888999974
119;@Haddad_Fernando Vc perdeu pra vc mesmo, Haddad é muito difícil convencer o eleitor brasileiro que já está cansado… https://t.co/1pr9HOIxVu;-0.525;0.85;Ananindeua, Brasil;-1.3659999999999286;-48.37211999999994
120;"55,7% Bolsonaro
44;3% Haddad
Con el 88% escrutado
Bolsonaro, virtual nuevo presidente de Brasil. 

Brasil  elige a… https://t.co/S2XVRXZoa7";0.13636363636363635;0.45454545454545453;Sunrise,Fl;26.16901000000007;-80.29415999999998
121;@xandaodamassa @haveyoumetlola @PompeodeMattos @cirogomes Mas bolsonaro teve 55% dos votos válidos contra HADDAD, não contra Ciro;0.0;0.0;Vitória da Conquista;-14.853349999999978;-40.85827999999998
122;@MrLBCorr @axexeo @Haddad_Fernando é baixo demais para está nobreza.!!;0.0;0.3;Fortaleza, Brasil;-3.718409999999949;-38.54287999999997
123;Bolsonaro gana elecciones en Brasil ► https://t.co/ij1DRnnyU9 https://t.co/YJ1refDiw5;0.3;0.2;Honduras;14.824173968000025;-86.60026424299997
124;@Haddad_Fernando ❤️;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
125;"Tá bom tá bom...
Cês tem uma hora pra dizer que isso foi uma simulação e que quem ganhou mesmo foi o Haddad.";0.39999999999999997;0.39999999999999997;no seu coraçao;42.34288997446481;-3.6940100111084297
126;@natlove_music Já que você falou... Votei no Ciro no 1 Turno. Mesmo sabendo que ele tinha recusado ser vice de Lula… https://t.co/NLg1zM4MIw;0.0;0.0;São Paulo, Inferno;-23.43288999999993;-51.95350999999994
127;@Haddad_Fernando VALEU PROF;0.0;0.0;fan account ;13.797380000000032;100.73168000000004
128;@LauraLucchi @Gildasol @Haddad_Fernando @DmarisGrn JKKKKKK meses depois podemos perceber que elegemos o cara certo #Bolsomito17;0.14285714285714285;0.26785714285714285;Timbó, Brasil;-26.824949999999944;-49.27111999999994
129;Achei de uma hombridade enorme e mto sóbrio o discurso do Haddad, pecou em mais um vez em falar em um tom segregati… https://t.co/RraonsFURq;0.19999999999999998;0.5333333333333333;Belo Horizonte;-19.919519999999977;-43.93832999999995
130;Essa eleição foi uma piada. Minha família quase inteira votou com informações MENTIROSAS que receberam via WhatsApp… https://t.co/D1vVZ1Mx60;0.2;0.4;São Paulo;-23.562869999999975;-46.654679999999985
131;"foda - se Haddad
foda - se Bolsonaro 
          
            agora já podemos se beijar ?";-0.4;0.6;!;;
132;@Haddad_Fernando Tchau... https://t.co/3pn4CkuXFz;0.0;0.0;São Paulo - Brasil;-23.562869999999975;-46.654679999999985
133;@Haddad_Fernando Todos merecem respeito ! https://t.co/I4CexgyjQt;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
134;Última p que Haddad segurou kkkkk https://t.co/2zWkRsyu7e;0.0;0.06666666666666667;Irajá, Rio de Janeiro;-22.840149999999937;-43.32380999999998
135;@rebecabene @Haddad_Fernando E nós ainda temos o Prefeito pra completar. Estamos completamente perdidos.;0.1;0.4;Rio de Janeiro;-22.91215999999997;-43.17500999999993
136;@sopheahy @WDIVATULLALUANA @Haddad_Fernando @jairbolsonaro não olha mais na minha cara tulla;0.0;0.0;Distrito Federal, Brasil;-15.780987040999946;-47.79695826599993
137;@Haddad_Fernando Chupa que de uva Andrade agora pode servi a marmita a vontade para o preso;-0.3;0.3;Porto Velho, Brasil;-8.761669999999981;-63.901989999999955
138;@chicobarney @Haddad_Fernando Se quiser eu crio o evento no facebook e convido os 45 milhões.;0.0;0.0;lar é onde o bumbum descansa;34.21736000000004;74.76563000000004
139;@Haddad_Fernando #OBrasilVota17 #oBrasilVenceu;0.0;0.0;Capim grosso;-11.379979999999932;-40.011469999999974
140;"""Não tenham medo, nós estamos juntos!""
- Fernando Haddad";-0.75;0.9;Puta Que Pariu;45.379491148875104;-73.5735543499836
141;plano de governo do haddad: controle de midia https://t.co/14JgfHvnef;0.0;0.0;021;41.889950000000056;13.085645740000075
142;o Haddad foi muito foda né? lutou até o último segundo pela democracia, pelo povo, pelas minorias. que respeito eu ganhei por esse cara;0.13392857142857142;0.40059523809523806;♀️;;
143;Para os babacas que mentiram que @Haddad_Fernando iria pacificar alguma coisa, fica claro que o babaca que nao cons… https://t.co/pe2siL3RTS;0.10000000000000002;0.3833333333333333;Brasil;-10.769946428999958;-53.073466888999974
144;O Haddad fez uma campanha toda voltado para estimular o medo e o terror no eleitorado.Tudo isso para dizer, no disc… https://t.co/uFySxrat5W;0.0;0.0;Belo Horizonte, Minas Gerais;-19.919519999999977;-43.93832999999995
145;"@MatheusFilipeBS Seja feliz com o Haddad aí então!
Pode até mudar o nome de Nordeste para Cuba do Sul";1.0;1.0;Belo Horizonte, Brasil;-19.919519999999977;-43.93832999999995
146;@suganotcry Haddad;0.0;0.0;B-Army 🇧🇷;40.47861000000006;48.338610000000074
147;@Haddad_Fernando Chora fantoche de presidiário;0.0;0.0;mim acher;23.083380000000034;72.59468000000004
148;"Um amigos me disse uma vez, lá  no início da eleição. "" Ele não vai ganhar, pois é de partido pequeno..."", nunca ca… https://t.co/mxHliofIv6";-0.325;0.4;Brasil;-10.769946428999958;-53.073466888999974
149;Haddad ficou só no cheirinho de ser presidente https://t.co/av8dCjiQiV;0.0;0.0;Brasil ;-10.769946428999958;-53.073466888999974
150;@chicobarney @Haddad_Fernando Eu quero;0.0;0.0;Brasil;-10.769946428999958;-53.073466888999974
151;"2022 eu quero Haddad fora do PT e junto com Marina ou com Boulos
 Se resolvam aí pra ver quem vai ser presidente e… https://t.co/gDwrlSi1ln";0.0;0.0;Eu sou meu próprio lar;34.21736000000004;74.76563000000004
152;Sempre coerente e digno! Parabéns, caríssimo Professor @Haddad_Fernando pela luta e pela postura após o resultado d… https://t.co/48zNZOhnVQ;0.3125;0.25;São Paulo;-23.562869999999975;-46.654679999999985
153;@cynaramenezes E tem gente achando ruim com o  discurso do Haddad, gente queria que fizesse o q ? Bolsonaro só fala… https://t.co/WtAe6Bhtcf;-0.6999999999999998;0.6666666666666666;Terra do Nunca;-22.29759999999993;-48.54612999999995
